tax_category,dependent_count,min_amount,max_amount,calculation_type,fixed_tax_amount,parameters,sort_order
ko,0,0,111000,fixed,0,,1
ko,0,111000,113000,fixed,140,,2
ko,0,113000,115000,fixed,250,,3
ko,0,115000,117000,fixed,350,,4
ko,0,117000,119000,fixed,450,,5
ko,0,119000,121000,fixed,550,,6
ko,0,121000,123000,fixed,650,,7
ko,0,123000,125000,fixed,760,,8
ko,0,125000,127000,fixed,860,,9
ko,0,127000,129000,fixed,960,,10
ko,0,129000,131000,fixed,1060,,11
ko,0,131000,133000,fixed,1160,,12
ko,0,133000,135000,fixed,1270,,13
ko,0,135000,137000,fixed,1370,,14
ko,0,137000,139000,fixed,1470,,15
ko,0,139000,141000,fixed,1570,,16
ko,0,141000,143000,fixed,1670,,17
ko,0,143000,145000,fixed,1780,,18
ko,0,145000,147000,fixed,1880,,19
ko,0,147000,149000,fixed,1980,,20
ko,0,149000,151000,fixed,2080,,21
ko,0,151000,153000,fixed,2180,,22
ko,0,153000,155000,fixed,2290,,23
ko,0,155000,157000,fixed,2390,,24
ko,0,157000,159000,fixed,2490,,25
ko,0,159000,161000,fixed,2590,,26
ko,0,161000,163000,fixed,2700,,27
ko,0,163000,165000,fixed,2800,,28
ko,0,165000,167000,fixed,2900,,29
ko,0,167000,169000,fixed,3000,,30
ko,0,169000,171000,fixed,3090,,31
ko,0,171000,173000,fixed,3170,,32
ko,0,173000,175000,fixed,3240,,33
ko,0,175000,177000,fixed,3310,,34
ko,0,177000,179000,fixed,3380,,35
ko,0,179000,181000,fixed,3450,,36
ko,0,181000,183000,fixed,3520,,37
ko,0,183000,185000,fixed,3590,,38
ko,0,185000,187000,fixed,3670,,39
ko,0,187000,189000,fixed,3740,,40
ko,0,189000,191000,fixed,3810,,41
ko,0,191000,193000,fixed,3880,,42
ko,0,193000,195000,fixed,3950,,43
ko,0,195000,197000,fixed,4020,,44
ko,0,197000,199000,fixed,4090,,45
ko,0,199000,201000,fixed,4170,,46
ko,0,201000,203000,fixed,4240,,47
ko,0,203000,205000,fixed,4310,,48
ko,0,205000,207000,fixed,4380,,49
ko,0,207000,209000,fixed,4450,,50
ko,0,209000,211000,fixed,4520,,51
ko,0,211000,213000,fixed,4590,,52
ko,0,213000,215000,fixed,4670,,53
ko,0,215000,217000,fixed,4740,,54
ko,0,217000,219000,fixed,4810,,55
ko,0,219000,221000,fixed,4880,,56
ko,0,221000,224000,fixed,4970,,57
ko,0,224000,227000,fixed,5080,,58
ko,0,227000,230000,fixed,5190,,59
ko,0,230000,233000,fixed,5300,,60
ko,0,233000,236000,fixed,5400,,61
ko,0,236000,239000,fixed,5510,,62
ko,0,239000,242000,fixed,5620,,63
ko,0,242000,245000,fixed,5730,,64
ko,0,245000,248000,fixed,5830,,65
ko,0,248000,251000,fixed,5940,,66
ko,0,251000,254000,fixed,6040,,67
ko,0,254000,257000,fixed,6160,,68
ko,0,257000,260000,fixed,6260,,69
ko,0,260000,263000,fixed,6370,,70
ko,0,263000,266000,fixed,6470,,71
ko,0,266000,269000,fixed,6590,,72
ko,0,269000,272000,fixed,6690,,73
ko,0,272000,275000,fixed,6800,,74
ko,0,275000,278000,fixed,6900,,75
ko,0,278000,281000,fixed,7010,,76
ko,0,281000,284000,fixed,7120,,77
ko,0,284000,287000,fixed,7230,,78
ko,0,287000,290000,fixed,7330,,79
ko,0,290000,293000,fixed,7440,,80
ko,0,293000,296000,fixed,7550,,81
ko,0,296000,299000,fixed,7660,,82
ko,0,299000,302000,fixed,7760,,83
ko,0,302000,305000,fixed,7880,,84
ko,0,305000,308000,fixed,8000,,85
ko,0,308000,311000,fixed,8130,,86
ko,0,311000,314000,fixed,8250,,87
ko,0,314000,317000,fixed,8450,,88
ko,0,317000,320000,fixed,8700,,89
ko,0,320000,323000,fixed,8940,,90
ko,0,323000,326000,fixed,9190,,91
ko,0,326000,329000,fixed,9430,,92
ko,0,329000,332000,fixed,9680,,93
ko,0,332000,335000,fixed,9920,,94
ko,0,335000,338000,fixed,10170,,95
ko,0,338000,341000,fixed,10410,,96
ko,0,341000,344000,fixed,10660,,97
ko,0,344000,347000,fixed,10900,,98
ko,0,347000,350000,fixed,11150,,99
ko,0,350000,353000,fixed,11390,,100
ko,0,353000,356000,fixed,11640,,101
ko,0,356000,359000,fixed,11880,,102
ko,0,359000,362000,fixed,12130,,103
ko,0,362000,365000,fixed,12370,,104
ko,0,365000,368000,fixed,12620,,105
ko,0,368000,371000,fixed,12860,,106
ko,0,371000,374000,fixed,13110,,107
ko,0,374000,377000,fixed,13350,,108
ko,0,377000,380000,fixed,13600,,109
ko,0,380000,383000,fixed,13840,,110
ko,0,383000,386000,fixed,14090,,111
ko,0,386000,389000,fixed,14330,,112
ko,0,389000,392000,fixed,14580,,113
ko,0,392000,395000,fixed,14820,,114
ko,0,395000,398000,fixed,15070,,115
ko,0,398000,401000,fixed,15320,,116
ko,0,401000,404000,fixed,15560,,117
ko,0,404000,407000,fixed,15810,,118
ko,0,407000,410000,fixed,16050,,119
ko,0,410000,413000,fixed,16300,,120
ko,0,413000,416000,fixed,16540,,121
ko,0,416000,419000,fixed,16790,,122
ko,0,419000,422000,fixed,17030,,123
ko,0,422000,425000,fixed,17280,,124
ko,0,425000,428000,fixed,17520,,125
ko,0,428000,431000,fixed,17770,,126
ko,0,431000,434000,fixed,18010,,127
ko,0,434000,437000,fixed,18260,,128
ko,0,437000,440000,fixed,18500,,129
ko,0,440000,443000,fixed,18750,,130
ko,0,443000,446000,fixed,18990,,131
ko,0,446000,449000,fixed,19240,,132
ko,0,449000,452000,fixed,19480,,133
ko,0,452000,455000,fixed,19730,,134
ko,0,455000,458000,fixed,20160,,135
ko,0,458000,461000,fixed,20650,,136
ko,0,461000,464000,fixed,21140,,137
ko,0,464000,467000,fixed,21630,,138
ko,0,467000,470000,fixed,22130,,139
ko,0,470000,473000,fixed,22620,,140
ko,0,473000,476000,fixed,23110,,141
ko,0,476000,479000,fixed,23600,,142
ko,0,479000,482000,fixed,24090,,143
ko,0,482000,485000,fixed,24580,,144
ko,0,485000,488000,fixed,25070,,145
ko,0,488000,491000,fixed,25560,,146
ko,0,491000,494000,fixed,26050,,147
ko,0,494000,497000,fixed,26540,,148
ko,0,497000,500000,fixed,27030,,149
ko,0,500000,503000,fixed,27520,,150
ko,0,503000,506000,fixed,28010,,151
ko,0,506000,509000,fixed,28500,,152
ko,0,509000,512000,fixed,28990,,153
ko,0,512000,515000,fixed,29480,,154
ko,0,515000,518000,fixed,29970,,155
ko,0,518000,521000,fixed,30460,,156
ko,0,521000,524000,fixed,30950,,157
ko,0,524000,527000,fixed,31440,,158
ko,0,527000,530000,fixed,31930,,159
ko,0,530000,533000,fixed,32420,,160
ko,0,533000,536000,fixed,32910,,161
ko,0,536000,539000,fixed,33400,,162
ko,0,539000,542000,fixed,33890,,163
ko,0,542000,545000,fixed,34380,,164
ko,0,545000,548000,fixed,34870,,165
ko,0,548000,551000,fixed,35360,,166
ko,0,551000,554000,fixed,35900,,167
ko,0,554000,557000,fixed,36450,,168
ko,0,557000,560000,fixed,37000,,169
ko,0,560000,563000,fixed,37550,,170
ko,0,563000,566000,fixed,38100,,171
ko,0,566000,569000,fixed,38660,,172
ko,0,569000,572000,fixed,39210,,173
ko,0,572000,575000,fixed,39760,,174
ko,0,575000,578000,fixed,40310,,175
ko,0,578000,581000,fixed,40860,,176
ko,0,581000,584000,fixed,41410,,177
ko,0,584000,587000,fixed,41960,,178
ko,0,587000,590000,fixed,42510,,179
ko,0,590000,593000,fixed,43070,,180
ko,0,593000,596000,fixed,43620,,181
ko,0,596000,599000,fixed,44170,,182
ko,0,599000,602000,fixed,44720,,183
ko,0,602000,605000,fixed,45270,,184
ko,0,605000,608000,fixed,45820,,185
ko,0,608000,611000,fixed,46370,,186
ko,0,611000,614000,fixed,46930,,187
ko,0,614000,617000,fixed,47480,,188
ko,0,617000,620000,fixed,48030,,189
ko,0,620000,623000,fixed,48580,,190
ko,0,623000,626000,fixed,49130,,191
ko,0,626000,629000,fixed,49680,,192
ko,0,629000,632000,fixed,50230,,193
ko,0,632000,635000,fixed,50780,,194
ko,0,635000,638000,fixed,51340,,195
ko,0,638000,641000,fixed,51890,,196
ko,0,641000,644000,fixed,52440,,197
ko,0,644000,647000,fixed,52990,,198
ko,0,647000,650000,fixed,53540,,199
ko,0,650000,653000,fixed,54090,,200
ko,0,653000,656000,fixed,54640,,201
ko,0,656000,659000,fixed,55200,,202
ko,0,659000,662000,fixed,55750,,203
ko,0,662000,665000,fixed,56300,,204
ko,0,665000,668000,fixed,56850,,205
ko,0,668000,671000,fixed,57400,,206
ko,0,671000,674000,fixed,57950,,207
ko,0,674000,677000,fixed,58500,,208
ko,0,677000,680000,fixed,59050,,209
ko,0,680000,683000,fixed,59610,,210
ko,0,683000,686000,fixed,60160,,211
ko,0,686000,689000,fixed,60710,,212
ko,0,689000,692000,fixed,61260,,213
ko,0,692000,695000,fixed,61810,,214
ko,0,695000,698000,fixed,62360,,215
ko,0,698000,701000,fixed,62910,,216
ko,0,701000,704000,fixed,63470,,217
ko,0,704000,707000,fixed,64020,,218
ko,0,707000,710000,fixed,64570,,219
ko,0,710000,713000,fixed,65180,,220
ko,0,713000,716000,fixed,65790,,221
ko,0,716000,719000,fixed,66410,,222
ko,0,719000,722000,fixed,67020,,223
ko,0,722000,725000,fixed,67630,,224
ko,0,725000,728000,fixed,68240,,225
ko,0,728000,731000,fixed,68860,,226
ko,0,731000,734000,fixed,69470,,227
ko,0,734000,737000,fixed,70080,,228
ko,0,737000,740000,fixed,70690,,229
ko,0,740000,790000,marginal_round_10,,"{""base_amount"":740000,""base_tax"":71000,""rate_numerator"":2042,""rate_denominator"":10000}",230
ko,0,790000,960000,marginal_round_10,,"{""base_amount"":790000,""base_tax"":81210,""rate_numerator"":23483,""rate_denominator"":100000}",231
ko,0,960000,1720000,marginal_round_10,,"{""base_amount"":960000,""base_tax"":121130,""rate_numerator"":33693,""rate_denominator"":100000}",232
ko,0,1720000,2130000,marginal_round_10,,"{""base_amount"":1720000,""base_tax"":377200,""rate_numerator"":4084,""rate_denominator"":10000}",233
ko,0,2130000,2170000,marginal_round_10,,"{""base_amount"":2130000,""base_tax"":549410,""rate_numerator"":4084,""rate_denominator"":10000}",234
ko,0,2170000,2210000,marginal_round_10,,"{""base_amount"":2170000,""base_tax"":571190,""rate_numerator"":4084,""rate_denominator"":10000}",235
ko,0,2210000,2250000,marginal_round_10,,"{""base_amount"":2210000,""base_tax"":592970,""rate_numerator"":4084,""rate_denominator"":10000}",236
ko,0,2250000,3500000,marginal_round_10,,"{""base_amount"":2250000,""base_tax"":614740,""rate_numerator"":4084,""rate_denominator"":10000}",237
ko,0,3500000,,marginal_round_10,,"{""base_amount"":3500000,""base_tax"":1125240,""rate_numerator"":45945,""rate_denominator"":100000}",238
ko,1,0,111000,fixed,0,,239
ko,1,111000,113000,fixed,0,,240
ko,1,113000,115000,fixed,0,,241
ko,1,115000,117000,fixed,0,,242
ko,1,117000,119000,fixed,0,,243
ko,1,119000,121000,fixed,0,,244
ko,1,121000,123000,fixed,0,,245
ko,1,123000,125000,fixed,0,,246
ko,1,125000,127000,fixed,0,,247
ko,1,127000,129000,fixed,0,,248
ko,1,129000,131000,fixed,0,,249
ko,1,131000,133000,fixed,0,,250
ko,1,133000,135000,fixed,0,,251
ko,1,135000,137000,fixed,0,,252
ko,1,137000,139000,fixed,0,,253
ko,1,139000,141000,fixed,0,,254
ko,1,141000,143000,fixed,0,,255
ko,1,143000,145000,fixed,160,,256
ko,1,145000,147000,fixed,270,,257
ko,1,147000,149000,fixed,370,,258
ko,1,149000,151000,fixed,470,,259
ko,1,151000,153000,fixed,570,,260
ko,1,153000,155000,fixed,670,,261
ko,1,155000,157000,fixed,780,,262
ko,1,157000,159000,fixed,880,,263
ko,1,159000,161000,fixed,980,,264
ko,1,161000,163000,fixed,1080,,265
ko,1,163000,165000,fixed,1180,,266
ko,1,165000,167000,fixed,1290,,267
ko,1,167000,169000,fixed,1390,,268
ko,1,169000,171000,fixed,1480,,269
ko,1,171000,173000,fixed,1550,,270
ko,1,173000,175000,fixed,1620,,271
ko,1,175000,177000,fixed,1690,,272
ko,1,177000,179000,fixed,1770,,273
ko,1,179000,181000,fixed,1840,,274
ko,1,181000,183000,fixed,1910,,275
ko,1,183000,185000,fixed,1980,,276
ko,1,185000,187000,fixed,2050,,277
ko,1,187000,189000,fixed,2120,,278
ko,1,189000,191000,fixed,2200,,279
ko,1,191000,193000,fixed,2270,,280
ko,1,193000,195000,fixed,2340,,281
ko,1,195000,197000,fixed,2410,,282
ko,1,197000,199000,fixed,2480,,283
ko,1,199000,201000,fixed,2550,,284
ko,1,201000,203000,fixed,2620,,285
ko,1,203000,205000,fixed,2700,,286
ko,1,205000,207000,fixed,2770,,287
ko,1,207000,209000,fixed,2840,,288
ko,1,209000,211000,fixed,2910,,289
ko,1,211000,213000,fixed,2980,,290
ko,1,213000,215000,fixed,3050,,291
ko,1,215000,217000,fixed,3120,,292
ko,1,217000,219000,fixed,3200,,293
ko,1,219000,221000,fixed,3270,,294
ko,1,221000,224000,fixed,3360,,295
ko,1,224000,227000,fixed,3460,,296
ko,1,227000,230000,fixed,3570,,297
ko,1,230000,233000,fixed,3680,,298
ko,1,233000,236000,fixed,3790,,299
ko,1,236000,239000,fixed,3890,,300
ko,1,239000,242000,fixed,4000,,301
ko,1,242000,245000,fixed,4100,,302
ko,1,245000,248000,fixed,4220,,303
ko,1,248000,251000,fixed,4320,,304
ko,1,251000,254000,fixed,4430,,305
ko,1,254000,257000,fixed,4530,,306
ko,1,257000,260000,fixed,4650,,307
ko,1,260000,263000,fixed,4750,,308
ko,1,263000,266000,fixed,4860,,309
ko,1,266000,269000,fixed,4960,,310
ko,1,269000,272000,fixed,5070,,311
ko,1,272000,275000,fixed,5180,,312
ko,1,275000,278000,fixed,5290,,313
ko,1,278000,281000,fixed,5390,,314
ko,1,281000,284000,fixed,5500,,315
ko,1,284000,287000,fixed,5610,,316
ko,1,287000,290000,fixed,5720,,317
ko,1,290000,293000,fixed,5820,,318
ko,1,293000,296000,fixed,5930,,319
ko,1,296000,299000,fixed,6030,,320
ko,1,299000,302000,fixed,6150,,321
ko,1,302000,305000,fixed,6270,,322
ko,1,305000,308000,fixed,6390,,323
ko,1,308000,311000,fixed,6510,,324
ko,1,311000,314000,fixed,6640,,325
ko,1,314000,317000,fixed,6760,,326
ko,1,317000,320000,fixed,6880,,327
ko,1,320000,323000,fixed,7000,,328
ko,1,323000,326000,fixed,7130,,329
ko,1,326000,329000,fixed,7250,,330
ko,1,329000,332000,fixed,7370,,331
ko,1,332000,335000,fixed,7490,,332
ko,1,335000,338000,fixed,7620,,333
ko,1,338000,341000,fixed,7740,,334
ko,1,341000,344000,fixed,7860,,335
ko,1,344000,347000,fixed,7980,,336
ko,1,347000,350000,fixed,8110,,337
ko,1,350000,353000,fixed,8230,,338
ko,1,353000,356000,fixed,8400,,339
ko,1,356000,359000,fixed,8650,,340
ko,1,359000,362000,fixed,8890,,341
ko,1,362000,365000,fixed,9140,,342
ko,1,365000,368000,fixed,9380,,343
ko,1,368000,371000,fixed,9630,,344
ko,1,371000,374000,fixed,9870,,345
ko,1,374000,377000,fixed,10120,,346
ko,1,377000,380000,fixed,10360,,347
ko,1,380000,383000,fixed,10610,,348
ko,1,383000,386000,fixed,10850,,349
ko,1,386000,389000,fixed,11100,,350
ko,1,389000,392000,fixed,11340,,351
ko,1,392000,395000,fixed,11590,,352
ko,1,395000,398000,fixed,11830,,353
ko,1,398000,401000,fixed,12080,,354
ko,1,401000,404000,fixed,12320,,355
ko,1,404000,407000,fixed,12570,,356
ko,1,407000,410000,fixed,12810,,357
ko,1,410000,413000,fixed,13060,,358
ko,1,413000,416000,fixed,13300,,359
ko,1,416000,419000,fixed,13550,,360
ko,1,419000,422000,fixed,13790,,361
ko,1,422000,425000,fixed,14040,,362
ko,1,425000,428000,fixed,14280,,363
ko,1,428000,431000,fixed,14530,,364
ko,1,431000,434000,fixed,14770,,365
ko,1,434000,437000,fixed,15020,,366
ko,1,437000,440000,fixed,15260,,367
ko,1,440000,443000,fixed,15510,,368
ko,1,443000,446000,fixed,15750,,369
ko,1,446000,449000,fixed,16000,,370
ko,1,449000,452000,fixed,16240,,371
ko,1,452000,455000,fixed,16490,,372
ko,1,455000,458000,fixed,16730,,373
ko,1,458000,461000,fixed,16980,,374
ko,1,461000,464000,fixed,17220,,375
ko,1,464000,467000,fixed,17470,,376
ko,1,467000,470000,fixed,17710,,377
ko,1,470000,473000,fixed,17960,,378
ko,1,473000,476000,fixed,18200,,379
ko,1,476000,479000,fixed,18450,,380
ko,1,479000,482000,fixed,18690,,381
ko,1,482000,485000,fixed,18940,,382
ko,1,485000,488000,fixed,19180,,383
ko,1,488000,491000,fixed,19430,,384
ko,1,491000,494000,fixed,19670,,385
ko,1,494000,497000,fixed,20060,,386
ko,1,497000,500000,fixed,20550,,387
ko,1,500000,503000,fixed,21040,,388
ko,1,503000,506000,fixed,21530,,389
ko,1,506000,509000,fixed,22020,,390
ko,1,509000,512000,fixed,22510,,391
ko,1,512000,515000,fixed,23000,,392
ko,1,515000,518000,fixed,23490,,393
ko,1,518000,521000,fixed,23980,,394
ko,1,521000,524000,fixed,24470,,395
ko,1,524000,527000,fixed,24960,,396
ko,1,527000,530000,fixed,25450,,397
ko,1,530000,533000,fixed,25940,,398
ko,1,533000,536000,fixed,26430,,399
ko,1,536000,539000,fixed,26920,,400
ko,1,539000,542000,fixed,27410,,401
ko,1,542000,545000,fixed,27900,,402
ko,1,545000,548000,fixed,28390,,403
ko,1,548000,551000,fixed,28880,,404
ko,1,551000,554000,fixed,29430,,405
ko,1,554000,557000,fixed,29980,,406
ko,1,557000,560000,fixed,30530,,407
ko,1,560000,563000,fixed,31080,,408
ko,1,563000,566000,fixed,31630,,409
ko,1,566000,569000,fixed,32180,,410
ko,1,569000,572000,fixed,32730,,411
ko,1,572000,575000,fixed,33280,,412
ko,1,575000,578000,fixed,33840,,413
ko,1,578000,581000,fixed,34390,,414
ko,1,581000,584000,fixed,34940,,415
ko,1,584000,587000,fixed,35490,,416
ko,1,587000,590000,fixed,36040,,417
ko,1,590000,593000,fixed,36590,,418
ko,1,593000,596000,fixed,37140,,419
ko,1,596000,599000,fixed,37700,,420
ko,1,599000,602000,fixed,38250,,421
ko,1,602000,605000,fixed,38800,,422
ko,1,605000,608000,fixed,39350,,423
ko,1,608000,611000,fixed,39900,,424
ko,1,611000,614000,fixed,40450,,425
ko,1,614000,617000,fixed,41000,,426
ko,1,617000,620000,fixed,41550,,427
ko,1,620000,623000,fixed,42110,,428
ko,1,623000,626000,fixed,42660,,429
ko,1,626000,629000,fixed,43210,,430
ko,1,629000,632000,fixed,43760,,431
ko,1,632000,635000,fixed,44310,,432
ko,1,635000,638000,fixed,44860,,433
ko,1,638000,641000,fixed,45410,,434
ko,1,641000,644000,fixed,45970,,435
ko,1,644000,647000,fixed,46520,,436
ko,1,647000,650000,fixed,47070,,437
ko,1,650000,653000,fixed,47620,,438
ko,1,653000,656000,fixed,48170,,439
ko,1,656000,659000,fixed,48720,,440
ko,1,659000,662000,fixed,49270,,441
ko,1,662000,665000,fixed,49820,,442
ko,1,665000,668000,fixed,50380,,443
ko,1,668000,671000,fixed,50930,,444
ko,1,671000,674000,fixed,51480,,445
ko,1,674000,677000,fixed,52030,,446
ko,1,677000,680000,fixed,52580,,447
ko,1,680000,683000,fixed,53130,,448
ko,1,683000,686000,fixed,53680,,449
ko,1,686000,689000,fixed,54240,,450
ko,1,689000,692000,fixed,54790,,451
ko,1,692000,695000,fixed,55340,,452
ko,1,695000,698000,fixed,55890,,453
ko,1,698000,701000,fixed,56440,,454
ko,1,701000,704000,fixed,56990,,455
ko,1,704000,707000,fixed,57540,,456
ko,1,707000,710000,fixed,58110,,457
ko,1,710000,713000,fixed,58720,,458
ko,1,713000,716000,fixed,59330,,459
ko,1,716000,719000,fixed,59940,,460
ko,1,719000,722000,fixed,60560,,461
ko,1,722000,725000,fixed,61170,,462
ko,1,725000,728000,fixed,61780,,463
ko,1,728000,731000,fixed,62390,,464
ko,1,731000,734000,fixed,63010,,465
ko,1,734000,737000,fixed,63620,,466
ko,1,737000,740000,fixed,64230,,467
ko,1,740000,790000,marginal_round_10,,"{""base_amount"":740000,""base_tax"":64540,""rate_numerator"":2042,""rate_denominator"":10000}",468
ko,1,790000,960000,marginal_round_10,,"{""base_amount"":790000,""base_tax"":74750,""rate_numerator"":23483,""rate_denominator"":100000}",469
ko,1,960000,1720000,marginal_round_10,,"{""base_amount"":960000,""base_tax"":114670,""rate_numerator"":33693,""rate_denominator"":100000}",470
ko,1,1720000,2130000,marginal_round_10,,"{""base_amount"":1720000,""base_tax"":370740,""rate_numerator"":4084,""rate_denominator"":10000}",471
ko,1,2130000,2170000,marginal_round_10,,"{""base_amount"":2130000,""base_tax"":542950,""rate_numerator"":4084,""rate_denominator"":10000}",472
ko,1,2170000,2210000,marginal_round_10,,"{""base_amount"":2170000,""base_tax"":564730,""rate_numerator"":4084,""rate_denominator"":10000}",473
ko,1,2210000,2250000,marginal_round_10,,"{""base_amount"":2210000,""base_tax"":586500,""rate_numerator"":4084,""rate_denominator"":10000}",474
ko,1,2250000,3500000,marginal_round_10,,"{""base_amount"":2250000,""base_tax"":608280,""rate_numerator"":4084,""rate_denominator"":10000}",475
ko,1,3500000,,marginal_round_10,,"{""base_amount"":3500000,""base_tax"":1118780,""rate_numerator"":45945,""rate_denominator"":100000}",476
ko,2,0,111000,fixed,0,,477
ko,2,111000,113000,fixed,0,,478
ko,2,113000,115000,fixed,0,,479
ko,2,115000,117000,fixed,0,,480
ko,2,117000,119000,fixed,0,,481
ko,2,119000,121000,fixed,0,,482
ko,2,121000,123000,fixed,0,,483
ko,2,123000,125000,fixed,0,,484
ko,2,125000,127000,fixed,0,,485
ko,2,127000,129000,fixed,0,,486
ko,2,129000,131000,fixed,0,,487
ko,2,131000,133000,fixed,0,,488
ko,2,133000,135000,fixed,0,,489
ko,2,135000,137000,fixed,0,,490
ko,2,137000,139000,fixed,0,,491
ko,2,139000,141000,fixed,0,,492
ko,2,141000,143000,fixed,0,,493
ko,2,143000,145000,fixed,0,,494
ko,2,145000,147000,fixed,0,,495
ko,2,147000,149000,fixed,0,,496
ko,2,149000,151000,fixed,0,,497
ko,2,151000,153000,fixed,0,,498
ko,2,153000,155000,fixed,0,,499
ko,2,155000,157000,fixed,0,,500
ko,2,157000,159000,fixed,0,,501
ko,2,159000,161000,fixed,0,,502
ko,2,161000,163000,fixed,0,,503
ko,2,163000,165000,fixed,0,,504
ko,2,165000,167000,fixed,0,,505
ko,2,167000,169000,fixed,0,,506
ko,2,169000,171000,fixed,0,,507
ko,2,171000,173000,fixed,0,,508
ko,2,173000,175000,fixed,0,,509
ko,2,175000,177000,fixed,0,,510
ko,2,177000,179000,fixed,150,,511
ko,2,179000,181000,fixed,220,,512
ko,2,181000,183000,fixed,300,,513
ko,2,183000,185000,fixed,370,,514
ko,2,185000,187000,fixed,440,,515
ko,2,187000,189000,fixed,510,,516
ko,2,189000,191000,fixed,580,,517
ko,2,191000,193000,fixed,650,,518
ko,2,193000,195000,fixed,720,,519
ko,2,195000,197000,fixed,800,,520
ko,2,197000,199000,fixed,870,,521
ko,2,199000,201000,fixed,940,,522
ko,2,201000,203000,fixed,1010,,523
ko,2,203000,205000,fixed,1080,,524
ko,2,205000,207000,fixed,1150,,525
ko,2,207000,209000,fixed,1230,,526
ko,2,209000,211000,fixed,1300,,527
ko,2,211000,213000,fixed,1370,,528
ko,2,213000,215000,fixed,1440,,529
ko,2,215000,217000,fixed,1510,,530
ko,2,217000,219000,fixed,1580,,531
ko,2,219000,221000,fixed,1650,,532
ko,2,221000,224000,fixed,1740,,533
ko,2,224000,227000,fixed,1850,,534
ko,2,227000,230000,fixed,1950,,535
ko,2,230000,233000,fixed,2060,,536
ko,2,233000,236000,fixed,2160,,537
ko,2,236000,239000,fixed,2280,,538
ko,2,239000,242000,fixed,2380,,539
ko,2,242000,245000,fixed,2490,,540
ko,2,245000,248000,fixed,2590,,541
ko,2,248000,251000,fixed,2710,,542
ko,2,251000,254000,fixed,2810,,543
ko,2,254000,257000,fixed,2920,,544
ko,2,257000,260000,fixed,3020,,545
ko,2,260000,263000,fixed,3130,,546
ko,2,263000,266000,fixed,3240,,547
ko,2,266000,269000,fixed,3350,,548
ko,2,269000,272000,fixed,3450,,549
ko,2,272000,275000,fixed,3560,,550
ko,2,275000,278000,fixed,3670,,551
ko,2,278000,281000,fixed,3780,,552
ko,2,281000,284000,fixed,3880,,553
ko,2,284000,287000,fixed,3990,,554
ko,2,287000,290000,fixed,4090,,555
ko,2,290000,293000,fixed,4210,,556
ko,2,293000,296000,fixed,4310,,557
ko,2,296000,299000,fixed,4420,,558
ko,2,299000,302000,fixed,4530,,559
ko,2,302000,305000,fixed,4660,,560
ko,2,305000,308000,fixed,4780,,561
ko,2,308000,311000,fixed,4900,,562
ko,2,311000,314000,fixed,5020,,563
ko,2,314000,317000,fixed,5150,,564
ko,2,317000,320000,fixed,5270,,565
ko,2,320000,323000,fixed,5390,,566
ko,2,323000,326000,fixed,5510,,567
ko,2,326000,329000,fixed,5640,,568
ko,2,329000,332000,fixed,5760,,569
ko,2,332000,335000,fixed,5880,,570
ko,2,335000,338000,fixed,6000,,571
ko,2,338000,341000,fixed,6130,,572
ko,2,341000,344000,fixed,6250,,573
ko,2,344000,347000,fixed,6370,,574
ko,2,347000,350000,fixed,6490,,575
ko,2,350000,353000,fixed,6620,,576
ko,2,353000,356000,fixed,6740,,577
ko,2,356000,359000,fixed,6860,,578
ko,2,359000,362000,fixed,6980,,579
ko,2,362000,365000,fixed,7110,,580
ko,2,365000,368000,fixed,7230,,581
ko,2,368000,371000,fixed,7350,,582
ko,2,371000,374000,fixed,7470,,583
ko,2,374000,377000,fixed,7600,,584
ko,2,377000,380000,fixed,7720,,585
ko,2,380000,383000,fixed,7840,,586
ko,2,383000,386000,fixed,7960,,587
ko,2,386000,389000,fixed,8090,,588
ko,2,389000,392000,fixed,8210,,589
ko,2,392000,395000,fixed,8360,,590
ko,2,395000,398000,fixed,8610,,591
ko,2,398000,401000,fixed,8850,,592
ko,2,401000,404000,fixed,9100,,593
ko,2,404000,407000,fixed,9340,,594
ko,2,407000,410000,fixed,9590,,595
ko,2,410000,413000,fixed,9830,,596
ko,2,413000,416000,fixed,10080,,597
ko,2,416000,419000,fixed,10320,,598
ko,2,419000,422000,fixed,10570,,599
ko,2,422000,425000,fixed,10810,,600
ko,2,425000,428000,fixed,11060,,601
ko,2,428000,431000,fixed,11300,,602
ko,2,431000,434000,fixed,11550,,603
ko,2,434000,437000,fixed,11790,,604
ko,2,437000,440000,fixed,12040,,605
ko,2,440000,443000,fixed,12280,,606
ko,2,443000,446000,fixed,12530,,607
ko,2,446000,449000,fixed,12770,,608
ko,2,449000,452000,fixed,13020,,609
ko,2,452000,455000,fixed,13260,,610
ko,2,455000,458000,fixed,13510,,611
ko,2,458000,461000,fixed,13750,,612
ko,2,461000,464000,fixed,14000,,613
ko,2,464000,467000,fixed,14240,,614
ko,2,467000,470000,fixed,14490,,615
ko,2,470000,473000,fixed,14730,,616
ko,2,473000,476000,fixed,14980,,617
ko,2,476000,479000,fixed,15220,,618
ko,2,479000,482000,fixed,15470,,619
ko,2,482000,485000,fixed,15710,,620
ko,2,485000,488000,fixed,15960,,621
ko,2,488000,491000,fixed,16200,,622
ko,2,491000,494000,fixed,16450,,623
ko,2,494000,497000,fixed,16690,,624
ko,2,497000,500000,fixed,16940,,625
