tax_category,dependent_count,min_amount,max_amount,calculation_type,fixed_tax_amount,parameters,sort_order
ko,2,467000,470000,fixed,14820,,624
ko,2,470000,473000,fixed,15070,,625
ko,2,473000,476000,fixed,15320,,626
ko,2,476000,479000,fixed,15560,,627
ko,2,479000,482000,fixed,15810,,628
ko,2,482000,485000,fixed,16050,,629
ko,2,485000,488000,fixed,16300,,630
ko,2,488000,491000,fixed,16540,,631
ko,2,491000,494000,fixed,16790,,632
ko,2,494000,497000,fixed,17030,,633
ko,2,497000,500000,fixed,17280,,634
ko,2,500000,503000,fixed,17520,,635
ko,2,503000,506000,fixed,17770,,636
ko,2,506000,509000,fixed,18010,,637
ko,2,509000,512000,fixed,18260,,638
ko,2,512000,515000,fixed,18500,,639
ko,2,515000,518000,fixed,18750,,640
ko,2,518000,521000,fixed,18990,,641
ko,2,521000,524000,fixed,19240,,642
ko,2,524000,527000,fixed,19480,,643
ko,2,527000,530000,fixed,19730,,644
ko,2,530000,533000,fixed,20160,,645
ko,2,533000,536000,fixed,20650,,646
ko,2,536000,539000,fixed,21140,,647
ko,2,539000,542000,fixed,21630,,648
ko,2,542000,545000,fixed,22130,,649
ko,2,545000,548000,fixed,22620,,650
ko,2,548000,551000,fixed,23110,,651
ko,2,551000,554000,fixed,23650,,652
ko,2,554000,557000,fixed,24200,,653
ko,2,557000,560000,fixed,24750,,654
ko,2,560000,563000,fixed,25300,,655
ko,2,563000,566000,fixed,25850,,656
ko,2,566000,569000,fixed,26400,,657
ko,2,569000,572000,fixed,26950,,658
ko,2,572000,575000,fixed,27510,,659
ko,2,575000,578000,fixed,28060,,660
ko,2,578000,581000,fixed,28610,,661
ko,2,581000,584000,fixed,29160,,662
ko,2,584000,587000,fixed,29710,,663
ko,2,587000,590000,fixed,30260,,664
ko,2,590000,593000,fixed,30810,,665
ko,2,593000,596000,fixed,31370,,666
ko,2,596000,599000,fixed,31920,,667
ko,2,599000,602000,fixed,32470,,668
ko,2,602000,605000,fixed,33020,,669
ko,2,605000,608000,fixed,33570,,670
ko,2,608000,611000,fixed,34120,,671
ko,2,611000,614000,fixed,34670,,672
ko,2,614000,617000,fixed,35220,,673
ko,2,617000,620000,fixed,35780,,674
ko,2,620000,623000,fixed,36330,,675
ko,2,623000,626000,fixed,36880,,676
ko,2,626000,629000,fixed,37430,,677
ko,2,629000,632000,fixed,37980,,678
ko,2,632000,635000,fixed,38530,,679
ko,2,635000,638000,fixed,39080,,680
ko,2,638000,641000,fixed,39640,,681
ko,2,641000,644000,fixed,40190,,682
ko,2,644000,647000,fixed,40740,,683
ko,2,647000,650000,fixed,41290,,684
ko,2,650000,653000,fixed,41840,,685
ko,2,653000,656000,fixed,42390,,686
ko,2,656000,659000,fixed,42940,,687
ko,2,659000,662000,fixed,43490,,688
ko,2,662000,665000,fixed,44050,,689
ko,2,665000,668000,fixed,44600,,690
ko,2,668000,671000,fixed,45150,,691
ko,2,671000,674000,fixed,45700,,692
ko,2,674000,677000,fixed,46250,,693
ko,2,677000,680000,fixed,46800,,694
ko,2,680000,683000,fixed,47350,,695
ko,2,683000,686000,fixed,47910,,696
ko,2,686000,689000,fixed,48460,,697
ko,2,689000,692000,fixed,49010,,698
ko,2,692000,695000,fixed,49560,,699
ko,2,695000,698000,fixed,50110,,700
ko,2,698000,701000,fixed,50660,,701
ko,2,701000,704000,fixed,51210,,702
ko,2,704000,707000,fixed,51760,,703
ko,2,707000,710000,fixed,52320,,704
ko,2,710000,713000,fixed,52930,,705
ko,2,713000,716000,fixed,53540,,706
ko,2,716000,719000,fixed,54150,,707
ko,2,719000,722000,fixed,54770,,708
ko,2,722000,725000,fixed,55380,,709
ko,2,725000,728000,fixed,55990,,710
ko,2,728000,731000,fixed,56600,,711
ko,2,731000,734000,fixed,57220,,712
ko,2,734000,737000,fixed,57830,,713
ko,2,737000,740000,fixed,58440,,714
ko,2,740000,790000,marginal_round_10,,"{""base_amount"":740000,""base_tax"":58750,""rate_numerator"":2042,""rate_denominator"":10000}",715
ko,2,790000,960000,marginal_round_10,,"{""base_amount"":790000,""base_tax"":68960,""rate_numerator"":23483,""rate_denominator"":100000}",716
ko,2,960000,1710000,marginal_round_10,,"{""base_amount"":960000,""base_tax"":108880,""rate_numerator"":33693,""rate_denominator"":100000}",717
ko,2,1710000,2130000,marginal_round_10,,"{""base_amount"":1710000,""base_tax"":361580,""rate_numerator"":4084,""rate_denominator"":10000}",718
ko,2,2130000,2170000,marginal_round_10,,"{""base_amount"":2130000,""base_tax"":536500,""rate_numerator"":4084,""rate_denominator"":10000}",719
ko,2,2170000,2210000,marginal_round_10,,"{""base_amount"":2170000,""base_tax"":558280,""rate_numerator"":4084,""rate_denominator"":10000}",720
ko,2,2210000,2250000,marginal_round_10,,"{""base_amount"":2210000,""base_tax"":580060,""rate_numerator"":4084,""rate_denominator"":10000}",721
ko,2,2250000,3500000,marginal_round_10,,"{""base_amount"":2250000,""base_tax"":601840,""rate_numerator"":4084,""rate_denominator"":10000}",722
ko,2,3500000,,marginal_round_10,,"{""base_amount"":3500000,""base_tax"":1112340,""rate_numerator"":45945,""rate_denominator"":100000}",723
ko,3,0,105000,fixed,0,,724
ko,3,105000,107000,fixed,0,,725
ko,3,107000,109000,fixed,0,,726
ko,3,109000,111000,fixed,0,,727
ko,3,111000,113000,fixed,0,,728
ko,3,113000,115000,fixed,0,,729
ko,3,115000,117000,fixed,0,,730
ko,3,117000,119000,fixed,0,,731
ko,3,119000,121000,fixed,0,,732
ko,3,121000,123000,fixed,0,,733
ko,3,123000,125000,fixed,0,,734
ko,3,125000,127000,fixed,0,,735
ko,3,127000,129000,fixed,0,,736
ko,3,129000,131000,fixed,0,,737
ko,3,131000,133000,fixed,0,,738
ko,3,133000,135000,fixed,0,,739
ko,3,135000,137000,fixed,0,,740
ko,3,137000,139000,fixed,0,,741
ko,3,139000,141000,fixed,0,,742
ko,3,141000,143000,fixed,0,,743
ko,3,143000,145000,fixed,0,,744
ko,3,145000,147000,fixed,0,,745
ko,3,147000,149000,fixed,0,,746
ko,3,149000,151000,fixed,0,,747
ko,3,151000,153000,fixed,0,,748
ko,3,153000,155000,fixed,0,,749
ko,3,155000,157000,fixed,0,,750
ko,3,157000,159000,fixed,0,,751
ko,3,159000,161000,fixed,0,,752
ko,3,161000,163000,fixed,0,,753
ko,3,163000,165000,fixed,0,,754
ko,3,165000,167000,fixed,0,,755
ko,3,167000,169000,fixed,0,,756
ko,3,169000,171000,fixed,0,,757
ko,3,171000,173000,fixed,0,,758
ko,3,173000,175000,fixed,0,,759
ko,3,175000,177000,fixed,0,,760
ko,3,177000,179000,fixed,0,,761
ko,3,179000,181000,fixed,0,,762
ko,3,181000,183000,fixed,0,,763
ko,3,183000,185000,fixed,0,,764
ko,3,185000,187000,fixed,0,,765
ko,3,187000,189000,fixed,0,,766
ko,3,189000,191000,fixed,0,,767
ko,3,191000,193000,fixed,0,,768
ko,3,193000,195000,fixed,0,,769
ko,3,195000,197000,fixed,0,,770
ko,3,197000,199000,fixed,0,,771
ko,3,199000,201000,fixed,0,,772
ko,3,201000,203000,fixed,0,,773
ko,3,203000,205000,fixed,0,,774
ko,3,205000,207000,fixed,0,,775
ko,3,207000,209000,fixed,0,,776
ko,3,209000,211000,fixed,0,,777
ko,3,211000,213000,fixed,0,,778
ko,3,213000,215000,fixed,0,,779
ko,3,215000,217000,fixed,0,,780
ko,3,217000,219000,fixed,130,,781
ko,3,219000,221000,fixed,200,,782
ko,3,221000,224000,fixed,300,,783
ko,3,224000,227000,fixed,400,,784
ko,3,227000,230000,fixed,510,,785
ko,3,230000,233000,fixed,610,,786
ko,3,233000,236000,fixed,720,,787
ko,3,236000,239000,fixed,830,,788
ko,3,239000,242000,fixed,940,,789
ko,3,242000,245000,fixed,1040,,790
ko,3,245000,248000,fixed,1150,,791
ko,3,248000,251000,fixed,1260,,792
ko,3,251000,254000,fixed,1370,,793
ko,3,254000,257000,fixed,1470,,794
ko,3,257000,260000,fixed,1580,,795
ko,3,260000,263000,fixed,1680,,796
ko,3,263000,266000,fixed,1800,,797
ko,3,266000,269000,fixed,1900,,798
ko,3,269000,272000,fixed,2010,,799
ko,3,272000,275000,fixed,2110,,800
ko,3,275000,278000,fixed,2230,,801
ko,3,278000,281000,fixed,2330,,802
ko,3,281000,284000,fixed,2440,,803
ko,3,284000,287000,fixed,2540,,804
ko,3,287000,290000,fixed,2650,,805
ko,3,290000,293000,fixed,2760,,806
ko,3,293000,296000,fixed,2870,,807
ko,3,296000,299000,fixed,2970,,808
ko,3,299000,302000,fixed,3080,,809
ko,3,302000,305000,fixed,3210,,810
ko,3,305000,308000,fixed,3330,,811
ko,3,308000,311000,fixed,3450,,812
ko,3,311000,314000,fixed,3570,,813
ko,3,314000,317000,fixed,3700,,814
ko,3,317000,320000,fixed,3820,,815
ko,3,320000,323000,fixed,3940,,816
ko,3,323000,326000,fixed,4060,,817
ko,3,326000,329000,fixed,4190,,818
ko,3,329000,332000,fixed,4310,,819
ko,3,332000,335000,fixed,4430,,820
ko,3,335000,338000,fixed,4550,,821
ko,3,338000,341000,fixed,4680,,822
ko,3,341000,344000,fixed,4800,,823
ko,3,344000,347000,fixed,4920,,824
ko,3,347000,350000,fixed,5040,,825
ko,3,350000,353000,fixed,5170,,826
ko,3,353000,356000,fixed,5290,,827
ko,3,356000,359000,fixed,5410,,828
ko,3,359000,362000,fixed,5530,,829
ko,3,362000,365000,fixed,5660,,830
ko,3,365000,368000,fixed,5780,,831
ko,3,368000,371000,fixed,5900,,832
ko,3,371000,374000,fixed,6020,,833
ko,3,374000,377000,fixed,6150,,834
ko,3,377000,380000,fixed,6270,,835
ko,3,380000,383000,fixed,6390,,836
ko,3,383000,386000,fixed,6510,,837
ko,3,386000,389000,fixed,6640,,838
ko,3,389000,392000,fixed,6760,,839
ko,3,392000,395000,fixed,6880,,840
ko,3,395000,398000,fixed,7000,,841
ko,3,398000,401000,fixed,7130,,842
ko,3,401000,404000,fixed,7250,,843
ko,3,404000,407000,fixed,7370,,844
ko,3,407000,410000,fixed,7490,,845
ko,3,410000,413000,fixed,7620,,846
ko,3,413000,416000,fixed,7740,,847
ko,3,416000,419000,fixed,7860,,848
ko,3,419000,422000,fixed,7980,,849
ko,3,422000,425000,fixed,8110,,850
ko,3,425000,428000,fixed,8230,,851
ko,3,428000,431000,fixed,8400,,852
ko,3,431000,434000,fixed,8650,,853
ko,3,434000,437000,fixed,8890,,854
ko,3,437000,440000,fixed,9140,,855
ko,3,440000,443000,fixed,9380,,856
ko,3,443000,446000,fixed,9630,,857
ko,3,446000,449000,fixed,9870,,858
ko,3,449000,452000,fixed,10120,,859
ko,3,452000,455000,fixed,10360,,860
ko,3,455000,458000,fixed,10610,,861
ko,3,458000,461000,fixed,10850,,862
ko,3,461000,464000,fixed,11100,,863
ko,3,464000,467000,fixed,11340,,864
ko,3,467000,470000,fixed,11590,,865
ko,3,470000,473000,fixed,11830,,866
ko,3,473000,476000,fixed,12080,,867
ko,3,476000,479000,fixed,12320,,868
ko,3,479000,482000,fixed,12570,,869
ko,3,482000,485000,fixed,12810,,870
ko,3,485000,488000,fixed,13060,,871
ko,3,488000,491000,fixed,13300,,872
ko,3,491000,494000,fixed,13550,,873
ko,3,494000,497000,fixed,13790,,874
ko,3,497000,500000,fixed,14040,,875
ko,3,500000,503000,fixed,14280,,876
ko,3,503000,506000,fixed,14530,,877
ko,3,506000,509000,fixed,14770,,878
ko,3,509000,512000,fixed,15020,,879
ko,3,512000,515000,fixed,15260,,880
ko,3,515000,518000,fixed,15510,,881
ko,3,518000,521000,fixed,15750,,882
ko,3,521000,524000,fixed,16000,,883
ko,3,524000,527000,fixed,16240,,884
ko,3,527000,530000,fixed,16490,,885
ko,3,530000,533000,fixed,16730,,886
ko,3,533000,536000,fixed,16980,,887
ko,3,536000,539000,fixed,17220,,888
ko,3,539000,542000,fixed,17470,,889
ko,3,542000,545000,fixed,17710,,890
ko,3,545000,548000,fixed,17960,,891
ko,3,548000,551000,fixed,18200,,892
ko,3,551000,554000,fixed,18480,,893
ko,3,554000,557000,fixed,18760,,894
ko,3,557000,560000,fixed,19030,,895
ko,3,560000,563000,fixed,19310,,896
ko,3,563000,566000,fixed,19580,,897
ko,3,566000,569000,fixed,19930,,898
ko,3,569000,572000,fixed,20480,,899
ko,3,572000,575000,fixed,21030,,900
ko,3,575000,578000,fixed,21580,,901
ko,3,578000,581000,fixed,22140,,902
ko,3,581000,584000,fixed,22690,,903
ko,3,584000,587000,fixed,23240,,904
ko,3,587000,590000,fixed,23790,,905
ko,3,590000,593000,fixed,24340,,906
ko,3,593000,596000,fixed,24890,,907
ko,3,596000,599000,fixed,25440,,908
ko,3,599000,602000,fixed,25990,,909
ko,3,602000,605000,fixed,26550,,910
ko,3,605000,608000,fixed,27100,,911
ko,3,608000,611000,fixed,27650,,912
ko,3,611000,614000,fixed,28200,,913
ko,3,614000,617000,fixed,28750,,914
ko,3,617000,620000,fixed,29300,,915
ko,3,620000,623000,fixed,29850,,916
ko,3,623000,626000,fixed,30410,,917
ko,3,626000,629000,fixed,30960,,918
ko,3,629000,632000,fixed,31510,,919
ko,3,632000,635000,fixed,32060,,920
ko,3,635000,638000,fixed,32610,,921
ko,3,638000,641000,fixed,33160,,922
ko,3,641000,644000,fixed,33710,,923
ko,3,644000,647000,fixed,34260,,924
ko,3,647000,650000,fixed,34820,,925
ko,3,650000,653000,fixed,35370,,926
ko,3,653000,656000,fixed,35920,,927
ko,3,656000,659000,fixed,36470,,928
ko,3,659000,662000,fixed,37020,,929
ko,3,662000,665000,fixed,37570,,930
ko,3,665000,668000,fixed,38120,,931
ko,3,668000,671000,fixed,38680,,932
ko,3,671000,674000,fixed,39230,,933
ko,3,674000,677000,fixed,39780,,934
ko,3,677000,680000,fixed,40330,,935
ko,3,680000,683000,fixed,40880,,936
ko,3,683000,686000,fixed,41430,,937
ko,3,686000,689000,fixed,41980,,938
ko,3,689000,692000,fixed,42530,,939
ko,3,692000,695000,fixed,43090,,940
ko,3,695000,698000,fixed,43640,,941
ko,3,698000,701000,fixed,44190,,942
ko,3,701000,704000,fixed,44740,,943
ko,3,704000,707000,fixed,45290,,944
ko,3,707000,710000,fixed,45850,,945
ko,3,710000,713000,fixed,46470,,946
ko,3,713000,716000,fixed,47080,,947
ko,3,716000,719000,fixed,47690,,948
ko,3,719000,722000,fixed,48300,,949
ko,3,722000,725000,fixed,48920,,950
ko,3,725000,728000,fixed,49530,,951
ko,3,728000,731000,fixed,50140,,952
ko,3,731000,734000,fixed,50750,,953
ko,3,734000,737000,fixed,51370,,954
ko,3,737000,740000,fixed,51980,,955
ko,3,740000,790000,marginal_round_10,,"{""base_amount"":740000,""base_tax"":52290,""rate_numerator"":2042,""rate_denominator"":10000}",956
ko,3,790000,960000,marginal_round_10,,"{""base_amount"":790000,""base_tax"":62500,""rate_numerator"":23483,""rate_denominator"":100000}",957
ko,3,960000,1710000,marginal_round_10,,"{""base_amount"":960000,""base_tax"":102420,""rate_numerator"":33693,""rate_denominator"":100000}",958
ko,3,1710000,2130000,marginal_round_10,,"{""base_amount"":1710000,""base_tax"":355120,""rate_numerator"":4084,""rate_denominator"":10000}",959
ko,3,2130000,2170000,marginal_round_10,,"{""base_amount"":2130000,""base_tax"":530040,""rate_numerator"":4084,""rate_denominator"":10000}",960
ko,3,2170000,2210000,marginal_round_10,,"{""base_amount"":2170000,""base_tax"":551820,""rate_numerator"":4084,""rate_denominator"":10000}",961
ko,3,2210000,2250000,marginal_round_10,,"{""base_amount"":2210000,""base_tax"":573600,""rate_numerator"":4084,""rate_denominator"":10000}",962
ko,3,2250000,3500000,marginal_round_10,,"{""base_amount"":2250000,""base_tax"":595380,""rate_numerator"":4084,""rate_denominator"":10000}",963
ko,3,3500000,,marginal_round_10,,"{""base_amount"":3500000,""base_tax"":1105880,""rate_numerator"":45945,""rate_denominator"":100000}",964
ko,4,0,105000,fixed,0,,965
ko,4,105000,107000,fixed,0,,966
ko,4,107000,109000,fixed,0,,967
ko,4,109000,111000,fixed,0,,968
ko,4,111000,113000,fixed,0,,969
ko,4,113000,115000,fixed,0,,970
ko,4,115000,117000,fixed,0,,971
ko,4,117000,119000,fixed,0,,972
ko,4,119000,121000,fixed,0,,973
ko,4,121000,123000,fixed,0,,974
ko,4,123000,125000,fixed,0,,975
ko,4,125000,127000,fixed,0,,976
ko,4,127000,129000,fixed,0,,977
ko,4,129000,131000,fixed,0,,978
ko,4,131000,133000,fixed,0,,979
ko,4,133000,135000,fixed,0,,980
ko,4,135000,137000,fixed,0,,981
ko,4,137000,139000,fixed,0,,982
ko,4,139000,141000,fixed,0,,983
ko,4,141000,143000,fixed,0,,984
ko,4,143000,145000,fixed,0,,985
ko,4,145000,147000,fixed,0,,986
ko,4,147000,149000,fixed,0,,987
ko,4,149000,151000,fixed,0,,988
ko,4,151000,153000,fixed,0,,989
ko,4,153000,155000,fixed,0,,990
ko,4,155000,157000,fixed,0,,991
ko,4,157000,159000,fixed,0,,992
ko,4,159000,161000,fixed,0,,993
ko,4,161000,163000,fixed,0,,994
ko,4,163000,165000,fixed,0,,995
ko,4,165000,167000,fixed,0,,996
ko,4,167000,169000,fixed,0,,997
ko,4,169000,171000,fixed,0,,998
ko,4,171000,173000,fixed,0,,999
ko,4,173000,175000,fixed,0,,1000
ko,4,175000,177000,fixed,0,,1001
ko,4,177000,179000,fixed,0,,1002
ko,4,179000,181000,fixed,0,,1003
ko,4,181000,183000,fixed,0,,1004
ko,4,183000,185000,fixed,0,,1005
ko,4,185000,187000,fixed,0,,1006
ko,4,187000,189000,fixed,0,,1007
ko,4,189000,191000,fixed,0,,1008
ko,4,191000,193000,fixed,0,,1009
ko,4,193000,195000,fixed,0,,1010
ko,4,195000,197000,fixed,0,,1011
ko,4,197000,199000,fixed,0,,1012
ko,4,199000,201000,fixed,0,,1013
ko,4,201000,203000,fixed,0,,1014
ko,4,203000,205000,fixed,0,,1015
ko,4,205000,207000,fixed,0,,1016
ko,4,207000,209000,fixed,0,,1017
ko,4,209000,211000,fixed,0,,1018
ko,4,211000,213000,fixed,0,,1019
ko,4,213000,215000,fixed,0,,1020
ko,4,215000,217000,fixed,0,,1021
ko,4,217000,219000,fixed,0,,1022
ko,4,219000,221000,fixed,0,,1023
ko,4,221000,224000,fixed,0,,1024
ko,4,224000,227000,fixed,0,,1025
ko,4,227000,230000,fixed,0,,1026
ko,4,230000,233000,fixed,0,,1027
ko,4,233000,236000,fixed,0,,1028
ko,4,236000,239000,fixed,0,,1029
ko,4,239000,242000,fixed,0,,1030
ko,4,242000,245000,fixed,0,,1031
ko,4,245000,248000,fixed,0,,1032
ko,4,248000,251000,fixed,0,,1033
ko,4,251000,254000,fixed,0,,1034
ko,4,254000,257000,fixed,0,,1035
ko,4,257000,260000,fixed,0,,1036
ko,4,260000,263000,fixed,0,,1037
ko,4,263000,266000,fixed,170,,1038
ko,4,266000,269000,fixed,290,,1039
ko,4,269000,272000,fixed,390,,1040
ko,4,272000,275000,fixed,500,,1041
ko,4,275000,278000,fixed,600,,1042
ko,4,278000,281000,fixed,710,,1043
ko,4,281000,284000,fixed,820,,1044
ko,4,284000,287000,fixed,930,,1045
ko,4,287000,290000,fixed,1030,,1046
ko,4,290000,293000,fixed,1140,,1047
ko,4,293000,296000,fixed,1250,,1048
ko,4,296000,299000,fixed,1360,,1049
ko,4,299000,302000,fixed,1470,,1050
ko,4,302000,305000,fixed,1590,,1051
ko,4,305000,308000,fixed,1720,,1052
ko,4,308000,311000,fixed,1840,,1053
ko,4,311000,314000,fixed,1960,,1054
ko,4,314000,317000,fixed,2080,,1055
ko,4,317000,320000,fixed,2210,,1056
ko,4,320000,323000,fixed,2330,,1057
ko,4,323000,326000,fixed,2450,,1058
ko,4,326000,329000,fixed,2570,,1059
ko,4,329000,332000,fixed,2700,,1060
ko,4,332000,335000,fixed,2820,,1061
ko,4,335000,338000,fixed,2940,,1062
ko,4,338000,341000,fixed,3060,,1063
ko,4,341000,344000,fixed,3190,,1064
ko,4,344000,347000,fixed,3310,,1065
ko,4,347000,350000,fixed,3430,,1066
ko,4,350000,353000,fixed,3550,,1067
ko,4,353000,356000,fixed,3680,,1068
ko,4,356000,359000,fixed,3800,,1069
ko,4,359000,362000,fixed,3920,,1070
ko,4,362000,365000,fixed,4040,,1071
ko,4,365000,368000,fixed,4170,,1072
ko,4,368000,371000,fixed,4290,,1073
ko,4,371000,374000,fixed,4410,,1074
ko,4,374000,377000,fixed,4530,,1075
ko,4,377000,380000,fixed,4660,,1076
ko,4,380000,383000,fixed,4780,,1077
ko,4,383000,386000,fixed,4900,,1078
ko,4,386000,389000,fixed,5020,,1079
ko,4,389000,392000,fixed,5150,,1080
ko,4,392000,395000,fixed,5270,,1081
ko,4,395000,398000,fixed,5390,,1082
ko,4,398000,401000,fixed,5510,,1083
ko,4,401000,404000,fixed,5640,,1084
ko,4,404000,407000,fixed,5760,,1085
ko,4,407000,410000,fixed,5880,,1086
ko,4,410000,413000,fixed,6000,,1087
ko,4,413000,416000,fixed,6130,,1088
ko,4,416000,419000,fixed,6250,,1089
ko,4,419000,422000,fixed,6370,,1090
ko,4,422000,425000,fixed,6490,,1091
ko,4,425000,428000,fixed,6620,,1092
ko,4,428000,431000,fixed,6740,,1093
ko,4,431000,434000,fixed,6860,,1094
ko,4,434000,437000,fixed,6980,,1095
ko,4,437000,440000,fixed,7110,,1096
ko,4,440000,443000,fixed,7230,,1097
ko,4,443000,446000,fixed,7350,,1098
ko,4,446000,449000,fixed,7470,,1099
ko,4,449000,452000,fixed,7600,,1100
ko,4,452000,455000,fixed,7720,,1101
ko,4,455000,458000,fixed,7840,,1102
ko,4,458000,461000,fixed,7960,,1103
ko,4,461000,464000,fixed,8090,,1104
ko,4,464000,467000,fixed,8210,,1105
ko,4,467000,470000,fixed,8360,,1106
ko,4,470000,473000,fixed,8610,,1107
ko,4,473000,476000,fixed,8850,,1108
ko,4,476000,479000,fixed,9100,,1109
ko,4,479000,482000,fixed,9340,,1110
ko,4,482000,485000,fixed,9590,,1111
ko,4,485000,488000,fixed,9830,,1112
ko,4,488000,491000,fixed,10080,,1113
ko,4,491000,494000,fixed,10320,,1114
ko,4,494000,497000,fixed,10570,,1115
ko,4,497000,500000,fixed,10810,,1116
ko,4,500000,503000,fixed,11060,,1117
ko,4,503000,506000,fixed,11300,,1118
ko,4,506000,509000,fixed,11550,,1119
ko,4,509000,512000,fixed,11790,,1120
ko,4,512000,515000,fixed,12040,,1121
ko,4,515000,518000,fixed,12280,,1122
ko,4,518000,521000,fixed,12530,,1123
ko,4,521000,524000,fixed,12770,,1124
ko,4,524000,527000,fixed,13020,,1125
ko,4,527000,530000,fixed,13260,,1126
ko,4,530000,533000,fixed,13510,,1127
ko,4,533000,536000,fixed,13750,,1128
ko,4,536000,539000,fixed,14000,,1129
ko,4,539000,542000,fixed,14240,,1130
ko,4,542000,545000,fixed,14490,,1131
ko,4,545000,548000,fixed,14730,,1132
ko,4,548000,551000,fixed,14980,,1133
ko,4,551000,554000,fixed,15240,,1134
ko,4,554000,557000,fixed,15520,,1135
ko,4,557000,560000,fixed,15790,,1136
ko,4,560000,563000,fixed,16070,,1137
ko,4,563000,566000,fixed,16350,,1138
ko,4,566000,569000,fixed,16620,,1139
ko,4,569000,572000,fixed,16900,,1140
ko,4,572000,575000,fixed,17170,,1141
ko,4,575000,578000,fixed,17450,,1142
ko,4,578000,581000,fixed,17720,,1143
ko,4,581000,584000,fixed,18000,,1144
ko,4,584000,587000,fixed,18280,,1145
ko,4,587000,590000,fixed,18550,,1146
ko,4,590000,593000,fixed,18830,,1147
ko,4,593000,596000,fixed,19100,,1148
ko,4,596000,599000,fixed,19380,,1149
ko,4,599000,602000,fixed,19650,,1150
ko,4,602000,605000,fixed,20080,,1151
ko,4,605000,608000,fixed,20630,,1152
ko,4,608000,611000,fixed,21190,,1153
ko,4,611000,614000,fixed,21740,,1154
ko,4,614000,617000,fixed,22290,,1155
ko,4,617000,620000,fixed,22840,,1156
ko,4,620000,623000,fixed,23390,,1157
ko,4,623000,626000,fixed,23940,,1158
ko,4,626000,629000,fixed,24490,,1159
ko,4,629000,632000,fixed,25050,,1160
ko,4,632000,635000,fixed,25600,,1161
ko,4,635000,638000,fixed,26150,,1162
ko,4,638000,641000,fixed,26700,,1163
ko,4,641000,644000,fixed,27250,,1164
ko,4,644000,647000,fixed,27800,,1165
ko,4,647000,650000,fixed,28350,,1166
ko,4,650000,653000,fixed,28900,,1167
ko,4,653000,656000,fixed,29460,,1168
ko,4,656000,659000,fixed,30010,,1169
ko,4,659000,662000,fixed,30560,,1170
ko,4,662000,665000,fixed,31110,,1171
ko,4,665000,668000,fixed,31660,,1172
ko,4,668000,671000,fixed,32210,,1173
ko,4,671000,674000,fixed,32760,,1174
ko,4,674000,677000,fixed,33320,,1175
ko,4,677000,680000,fixed,33870,,1176
ko,4,680000,683000,fixed,34420,,1177
ko,4,683000,686000,fixed,34970,,1178
ko,4,686000,689000,fixed,35520,,1179
ko,4,689000,692000,fixed,36070,,1180
ko,4,692000,695000,fixed,36620,,1181
ko,4,695000,698000,fixed,37170,,1182
ko,4,698000,701000,fixed,37730,,1183
ko,4,701000,704000,fixed,38280,,1184
ko,4,704000,707000,fixed,38830,,1185
ko,4,707000,710000,fixed,39380,,1186
ko,4,710000,713000,fixed,39990,,1187
ko,4,713000,716000,fixed,40610,,1188
ko,4,716000,719000,fixed,41220,,1189
ko,4,719000,722000,fixed,41830,,1190
ko,4,722000,725000,fixed,42440,,1191
ko,4,725000,728000,fixed,43060,,1192
ko,4,728000,731000,fixed,43670,,1193
ko,4,731000,734000,fixed,44280,,1194
ko,4,734000,737000,fixed,44890,,1195
ko,4,737000,740000,fixed,45510,,1196
ko,4,740000,790000,marginal_round_10,,"{""base_amount"":740000,""base_tax"":45810,""rate_numerator"":2042,""rate_denominator"":10000}",1197
ko,4,790000,960000,marginal_round_10,,"{""base_amount"":790000,""base_tax"":56020,""rate_numerator"":23483,""rate_denominator"":100000}",1198
ko,4,960000,1710000,marginal_round_10,,"{""base_amount"":960000,""base_tax"":95940,""rate_numerator"":33693,""rate_denominator"":100000}",1199
ko,4,1710000,2130000,marginal_round_10,,"{""base_amount"":1710000,""base_tax"":348640,""rate_numerator"":4084,""rate_denominator"":10000}",1200
ko,4,2130000,2170000,marginal_round_10,,"{""base_amount"":2130000,""base_tax"":523570,""rate_numerator"":4084,""rate_denominator"":10000}",1201
ko,4,2170000,2210000,marginal_round_10,,"{""base_amount"":2170000,""base_tax"":545350,""rate_numerator"":4084,""rate_denominator"":10000}",1202
ko,4,2210000,2250000,marginal_round_10,,"{""base_amount"":2210000,""base_tax"":567120,""rate_numerator"":4084,""rate_denominator"":10000}",1203
ko,4,2250000,3500000,marginal_round_10,,"{""base_amount"":2250000,""base_tax"":588900,""rate_numerator"":4084,""rate_denominator"":10000}",1204
ko,4,3500000,,marginal_round_10,,"{""base_amount"":3500000,""base_tax"":1099400,""rate_numerator"":45945,""rate_denominator"":100000}",1205
ko,5,0,105000,fixed,0,,1206
ko,5,105000,107000,fixed,0,,1207
ko,5,107000,109000,fixed,0,,1208
ko,5,109000,111000,fixed,0,,1209
ko,5,111000,113000,fixed,0,,1210
ko,5,113000,115000,fixed,0,,1211
ko,5,115000,117000,fixed,0,,1212
ko,5,117000,119000,fixed,0,,1213
ko,5,119000,121000,fixed,0,,1214
ko,5,121000,123000,fixed,0,,1215
ko,5,123000,125000,fixed,0,,1216
ko,5,125000,127000,fixed,0,,1217
ko,5,127000,129000,fixed,0,,1218
ko,5,129000,131000,fixed,0,,1219
ko,5,131000,133000,fixed,0,,1220
